date,loc,count,source,SFIPS,SFIPS,CFIPS,CFIPS,PLFIPS,GNIS-ID-maybe,unclear11,pop1990,pop2000,Name,State-abb,State,unclear17,unclear18,unclear19,unclear20,unclear21,unclear22,unclear23,unclear24,unclear25,Long,Lat
10/31/2011,Richmond,9,http://www.ketv.com/r/29663811/detail.html,51,51,760,760,67000,1499957,190,203056,197790,DOWNTOWN RICHMOND,VA,VIRGINIA,1,b'             ',1,0,13000,3540,0,b'             ',0,-77.4746,37.5311
10/30/2011,Austin,38,http://www.newsnet5.com/dpp/news/local_news/cleveland_metro/medina-man-charged-with-resisting-arrest-disorderly-condudct-at-occupy-cleveland-protest,48,48,453,453,05000,1384879,b'           ',465622,656562,AUSTIN,TX,TEXAS,1,b'             ',1,0,13430,13430,0,b'             ',0,-97.7505,30.3059
10/30/2011,Portland,24,http://palmdesert.patch.com/articles/police-collar-66-year-old-occupy-protester,41,41,051,051,59000,1136645,b'           ',437319,529121,PORTLAND DOWNTOWN,OR,OREGON,1,b'             ',1,0,4000,2840,0,b'             ',0,-122.68,45.52
10/29/2011,Denver,20,http://www.foxtoledo.com/dpp/news/local/2-Occupy-Toledo-supporters-arrested,08,08,031,031,20000,201738,5277,467610,554636,DENVER,CO,COLORADO,1,+,1+,0,200,0,0,L,195,-104.8727,39.768
10/29/2011,Nashville,53,http://www.mydesert.com/article/20111101/NEWS01/111101001/Occupy-protesters-arrested-camp-cleared?odyssey=mod%7Cbreaking%7Ctext%7CFrontpage,47,47,037,037,52006,1652484,b'           ',488374,504505,NASHVILLE,TN,TENNESSE,1,b'             ',1,0,3710,3710,0,b'             ',0,-86.7848,36.1716
10/28/2011,Tucson,370,http://www.cbsnews.com/8301-201_162-20127813/police-erase-occupy-richmond-tent-site/,04,04,019,019,77000,43534,2483,405390,486699,TUCSON,AZ,ARIZONA,1,b'             ',1,0,1780,1780,0,b'             ',0,-110.8917,32.1958
10/28/2011,Raleigh,8,http://www.cnn.com/2011/10/30/us/texas-occupy-austin/index.html?hpt=hp_t2,37,37,183,183,55000,1024242,350,207951,276093,RALEIGH,NC,NORTH CAROLINA,1,b'             ',1,0,14999,6090,0,b'             ',0,-78.6588,35.822
10/28/2011,Tampa,11,http://www.cnn.com/2011/10/30/us/texas-occupy-austin/index.html?hpt=hp_t2,12,12,057,057,71000,292005,48,280015,303447,TAMPA,FL,FLORIDA,1,b'             ',1,0,7490,7490,0,b'             ',0,-82.4821,27.959
10/28/2011,San Diego,53,http://www.denverpost.com/breakingnews/ci_19223274,06,06,073,073,66000,0607366,b'           ',54249,54260,SAN DIEGO,CA,CALIFORNIA,1,b'             ',1,0,8720,7640,0,b'             ',0,-117.1564,32.7153
10/28/2011,Albuquerque,31,http://www.newser.com/story/132149/tennessee-state-troopers-arrest-occupy-nashville-protesters.html,35,35,001,001,02000,928679,4955,384736,448607,ALBUQUERQUE,NM,NEW MEXICO,1,b'             ',1,0,3740,1740,0,b'             ',0,-106.6246,35.1172
10/27/2011,Indianapolis,1,http://www.tucsonsentinel.com/local/report/102811_occupy_tucson/more-occupy-tucson-demonstrators-arrested-protest-spreads-library/,18,18,097,097,36010,452890,b'           ',731327,752279,INDIANAPOLIS,IN,INDIANA,1,b'             ',1,0,5870,5870,0,b'             ',0,-86.1462,39.7764
10/27/2011,Oakland,2,http://www.newsobserver.com/2011/10/28/1600285/eight-at-occupy-raleigh-arrested.html,06,06,001,001,53000,0600153,b'           ',372242,399484,OAKLAND,CA,CALIFORNIA,1,b'             ',1,0,8680,8680,0,b'             ',0,-122.2245,37.7715
10/27/2011,Orlando,2,http://www.tampabay.com/news/publicsafety/crime/police-says-three-occupy-tampa-protesters-arrested-after-scuffle-with/1198954,12,12,095,095,53000,288240,106,164693,185951,ORLANDO,FL,FLORIDA,1,b'             ',1,0,7460,7460,0,b'             ',0,-81.3742,28.5047
10/25/2011,Atlanta,52,http://www.nbcsandiego.com/news/local/Occupy-San-Diego-Protest-Police-Riot-Gear--132776208.html,13,13,121,121,04000,351615,1016,0,486411,ATLANTA,GA,GEORGIA,1,b'             ',1,0,10000,10000,0,b'             ',0,-84.39035,33.74884
10/25/2011,San Jose,7,http://www.kob.com/article/stories/S2344504.shtml,06,06,085,085,68000,0608568,b'           ',782248,894943,SAN JOSE,CA,CALIFORNIA,1,b'             ',1,0,8710,8710,0,b'             ',0,-121.8498,37.304
10/25/2011,Oakland,75,http://www.usatoday.com/news/nation/states/indiana/2011-10-27-2824610348_x.htm?kjnd=1ZKfdmwYGINTXzEwN0O0vHz0Nex3v7KqqN8eiZz%2FMWBfWYRrRqe4j5i0%2FmXHcfAb-3d8fc8a1-e736-4f7a-b105-c034a339547a_5vU8Ka6Zsigiza8yQu2lbbfhCcFikkJG%2BxQIWHcqsNn6AQYnc3I0F2P,06,06,001,001,53000,0600153,b'           ',372242,399484,OAKLAND,CA,CALIFORNIA,1,b'             ',1,0,8680,8680,0,b'             ',0,-122.2245,37.7715
10/24/2011,Chicago,130,http://www.dailycal.org/2011/10/27/one-day-after-violence-occupy-oakland-protesters-march-through-streets-of-downtown-oakland-vote-to-strike/,17,17,031,031,14000,423587,596,2783726,2896016,CHICAGO,IL,ILLINOIS,1,b'             ',1,0,13040,13040,0,b'             ',1397,-87.63,41.88
10/24/2011,Sacramento,74,http://www.wesh.com/news/29600397/detail.html,06,06,067,067,64000,0606764,b'           ',369365,407018,SACRAMENTO,CA,CALIFORNIA,1,b'             ',1,0,8670,8670,0,b'             ',0,-121.4674,38.5669
10/24/2011,Cincinnati,11,http://www.ajc.com/news/atlanta/occupy-atlanta-police-arrest-1209963.html,39,39,061,061,15000,1066650,683,364040,331285,CINCINNATI,OH,OHIO,1,b'             ',1,0,10460,10460,0,b'             ',0,-84.506,39.1398
10/24/2011,Dallas,23,http://sanfrancisco.cbslocal.com/2011/10/25/7-more-occupy-san-jose-arrests-protester-remains-on-wall/,48,48,113,113,19000,1380944,b'           ',1006877,1188580,DALLAS,TX,TEXAS,1,b'             ',1,0,13460,13460,0,b'             ',0,-96.7652,32.7942
10/24/2011,Philadelphia,15,http://www.cbsnews.com/8301-201_162-20125200/riot-police-arrest-occupy-oakland-protesters/,42,42,101,101,b'       ',1209052,b'           ',0,1209052,PHILADELPHIA,PA,PENNSYLVANIA,b'             ',b'             ',1,0,13080,0,0,b'             ',0,-75.1347,40.0068
10/22/2011,New York,30,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/10/23/MNEK1LLACK.DTL,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
10/22/2011,San Jose,8,http://sacramento.cbslocal.com/2011/10/24/lawyers-may-sue-sacramento-over-occupy-sacramento-arrests/,06,06,085,085,68000,0608568,b'           ',782248,894943,SAN JOSE,CA,CALIFORNIA,1,b'             ',1,0,8710,8710,0,b'             ',0,-121.8498,37.304
10/22/2011,Santa Ana,4,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/10/23/MNEK1LLACK.DTL,06,06,059,059,69000,0605969,b'           ',293742,337977,SANTA ANA,CA,CALIFORNIA,1,b'             ',1,0,8650,8650,0,b'             ',0,-117.8821,33.7364
10/22/2011,Seattle,2,http://www.nbcdfw.com/news/local/Occupy-Dallas-Mobilizes-at-Chase-Tower-132482553.html,53,53,033,033,63000,1512650,350,516259,563374,SEATTLE,WA,WASHINGTON,1,b'             ',1,0,4260,4260,0,b'             ',0,-122.3503,47.6218
10/22/2011,Orlando,19,http://articles.philly.com/2011-10-24/news/30316815_1_police-brutality-protest-march-civil-disobedience,12,12,095,095,53000,288240,106,164693,185951,ORLANDO,FL,FLORIDA,1,b'             ',1,0,7460,7460,0,b'             ',0,-81.3742,28.5047
10/21/2011,Cleveland,12,http://www.france24.com/en/20111022-30-occupy-wall-street-protesters-arrested-ny,39,39,035,035,16000,1066654,690,505616,478403,CLEVELAND,OH,OHIO,1,b'             ',1,0,10470,10470,0,b'             ',0,-81.6785,41.4797
10/20/2011,Minneapolis,7,http://abclocal.go.com/kgo/story?section=news/local/south_bay&id=8400890,27,27,053,053,43000,655030,850,368383,382618,MINNEAPOLIS,MN,MINNESOTA,1,b'             ',1,0,8610,8610,0,b'             ',0,-93.2668,44.9618
10/20/2011,Manchester,5,http://blogs.ocweekly.com/navelgazing/2011/10/four_arrested_at_occupy_orange.php,33,33,011,011,45140,868243,280,99567,107006,MANCHESTER,NH,NEW HAMPSHIRE,1,b'             ',1,0,3100,610,0,b'             ',0,-71.4449,42.9836
10/18/2011,Washington,19,http://www.seattlepi.com/local/komo/article/2-more-arrests-as-Occupy-Seattle-enters-its-4th-2231286.php,11,11,001,001,50000,531871,18,606900,572059,WASHINGTON,DC,DISTRICT,1,b'             ',1,0,3400,10,0,b'             ',0,-77.0162,38.9051
10/17/2011,Long Beach,2,http://www.bradenton.com/2011/10/23/3590288/protesters-arrested-in-orlando.html,06,06,037,037,43000,1652747,29,429433,461522,LONG BEACH,CA,CALIFORNIA,1,b'             ',1,0,8690,8690,0,b'             ',0,-118.1598,33.7889
10/16/2011,Chicago,175,http://blog.cleveland.com/metro/2011/10/police_begin_to_make_arrests_a.html,17,17,031,031,14000,423587,596,2783726,2896016,CHICAGO,IL,ILLINOIS,1,b'             ',1,0,13040,13040,0,b'             ',1397,-87.63,41.88
10/16/2011,Denver,24,http://blogs.citypages.com/blotter/2011/10/occupy_mn_seven_arrested_at_us_bank_protest_video.php,08,08,031,031,20000,201738,5277,467610,554636,DENVER,CO,COLORADO,1,+,1+,0,200,0,0,L,195,-104.8727,39.768
10/16/2011,Phoenix,40,http://www.boston.com/news/local/new_hampshire/articles/2011/10/20/some_people_arrested_occupy_wall_st_protest_in_nh/,04,04,013,013,55000,44784,1072,983403,1321045,PHOENIX,AZ,ARIZONA,1,b'             ',1,0,9000,1790,0,b'             ',0,-112.0714,33.5425
10/16/2011,Fort Worth,5,http://www.cbsnews.com/stories/2011/10/17/national/main20121470.shtml?tag=storyMediaBox;postSpecialReport,48,48,439,439,27000,1380947,b'           ',447619,534694,FORT WORTH,TX,TEXAS,1,b'             ',1,0,13420,13420,0,b'             ',0,-97.3362,32.7539
10/16/2011,Raleigh,19,http://latimesblogs.latimes.com/lanow/2011/10/occupy-long-beach-arrests.html,37,37,183,183,55000,1024242,350,207951,276093,RALEIGH,NC,NORTH CAROLINA,1,b'             ',1,0,14999,6090,0,b'             ',0,-78.6588,35.822
10/15/2011,Minneapolis,1,http://articles.nydailynews.com/2011-10-16/news/30308314_1_demonstrators-police-and-protesters-baton-wielding-police,27,27,053,053,43000,655030,850,368383,382618,MINNEAPOLIS,MN,MINNESOTA,1,b'             ',1,0,8610,8610,0,b'             ',0,-93.2668,44.9618
10/15/2011,New York,92,http://articles.nydailynews.com/2011-10-16/news/30308314_1_demonstrators-police-and-protesters-baton-wielding-police,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
10/14/2011,New York,14,http://articles.nydailynews.com/2011-10-16/news/30308314_1_demonstrators-police-and-protesters-baton-wielding-police,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
10/14/2011,San Diego,1,http://www.wfaa.com/news/local/Arrests-at-Occupy-Fort-Worth-protest-131961163.html,06,06,073,073,66000,0607366,b'           ',54249,54260,SAN DIEGO,CA,CALIFORNIA,1,b'             ',1,0,8720,7640,0,b'             ',0,-117.1564,32.7153
10/14/2011,Gainesville,4,http://www.nydailynews.com/news/national/hundreds-arrested-occupy-events-chicago-denver-arizona-movement-spreads-u-s-article-1.965547?pgno=1,12,12,001,001,25175,282874,183,84770,95447,GAINESVILLE,FL,FLORIDA,1,b'             ',1,0,7390,7390,0,b'             ',0,-82.3363,29.6742
10/14/2011,Seattle,41,http://www.myfoxtwincities.com/dpp/news/minnesota/First_Arrest_At_Occupy_MN_October_15_2011,53,53,033,033,63000,1512650,350,516259,563374,SEATTLE,WA,WASHINGTON,1,b'             ',1,0,4260,4260,0,b'             ',0,-122.3503,47.6218
10/13/2011,Washington,8,http://www.independent.co.uk/news/world/americas/invasion-of-times-square-leads-to-92-arrests-2371707.html,11,11,001,001,50000,531871,18,606900,572059,WASHINGTON,DC,DISTRICT,1,b'             ',1,0,3400,10,0,b'             ',0,-77.0162,38.9051
10/13/2011,Austin,4,http://www.cnn.com/2011/10/14/us/occupy-wall-street/index.html?hpt=hp_t2,48,48,453,453,05000,1384879,b'           ',465622,656562,AUSTIN,TX,TEXAS,1,b'             ',1,0,13430,13430,0,b'             ',0,-97.7505,30.3059
10/13/2011,Portland,8,http://latimesblogs.latimes.com/lanow/2011/10/occupy-san-diego-arrests-protesters.html,41,41,051,051,59000,1136645,b'           ',437319,529121,PORTLAND DOWNTOWN,OR,OREGON,1,b'             ',1,0,4000,2840,0,b'             ',0,-122.68,45.52
10/12/2011,San Francisco,11,http://www.gainesville.com/article/20111014/ARTICLES/111019689?tc=ar,06,06,075,075,b'       ',277593,52,0,b'            ',SAN FRANCISCO,CA,CALIFORNIA,1,b'             ',1,0,13080,13080,0,b'             ',0,-122.41942,37.77493
10/11/2011,Washington,6,http://www.cnn.com/2011/10/14/us/occupy-wall-street/index.html?hpt=hp_t2,11,11,001,001,50000,531871,18,606900,572059,WASHINGTON,DC,DISTRICT,1,b'             ',1,0,3400,10,0,b'             ',0,-77.0162,38.9051
10/11/2011,Washington,4,http://www.washingtonpost.com/politics/protesters-arrested-during-panettas-testimony/2011/10/13/gIQAJpOFiL_video.html,11,11,001,001,50000,531871,18,606900,572059,WASHINGTON,DC,DISTRICT,1,b'             ',1,0,3400,10,0,b'             ',0,-77.0162,38.9051
10/11/2011,Boston,141,http://wkzo.com/news/articles/2011/oct/13/four-occupy-austin-protesters-arrested/,25,25,025,025,07000,617565,20,574283,589141,BOSTON,MA,MASSACHUSETTS,1,b'             ',1,0,3170,2320,0,b'             ',0,-71.06667,42.31667
10/10/2011,Des Moines,32,http://www.kptv.com/story/15684755/occupy-portland-protesters-arrested,19,19,153,153,21000,465961,864,193187,198682,DES MOINES,IA,IOWA,1,b'             ',1,0,9550,9550,0,b'             ',0,-93.6174,41.5767
10/6/2011,Santa Barbara,8,http://www.reuters.com/article/2011/10/12/us-wallstreet-protests-sanfrancisco-idUSTRE79B6EJ20111012,06,06,083,083,69070,0608369,b'           ',85571,92325,SANTA BARBARA,CA,CALIFORNIA,1,b'             ',1,0,8110,8110,0,b'             ',0,-119.7219,34.4285
10/6/2011,St. Louis,10,http://www.msnbc.msn.com/id/44855382/ns/us_news-life/#.TpSPF2Xgfrc,29,29,510,510,65000,765765,b'           ',396685,348189,ST. LOUIS,MO,MISSOURI,1,b'             ',1,0,9820,9820,0,b'             ',0,-90.2443,38.636
10/5/2011,Seattle,25,http://www.enewspf.com/latest-news/latest-national/27652-four-october2011-occupation-protesters-arrested-at-dirksen-senate-office-building-oct-11-2011.html,53,53,033,033,63000,1512650,350,516259,563374,SEATTLE,WA,WASHINGTON,1,b'             ',1,0,4260,4260,0,b'             ',0,-122.3503,47.6218
10/1/2011,New York,700,http://www.boston.com/Boston/metrodesk/2011/10/boston-mayor-says-sympathizes-with-protesters-but-they-can-tie-the-city/GFmOU1qwApiGhBNsNSzMIL/index.html?p1=News_links,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
10/1/2011,Boston,24,http://motherjones.com/mojo/2011/10/occupy-des-moines-iowa-arrests,25,25,025,025,07000,617565,20,574283,589141,BOSTON,MA,MASSACHUSETTS,1,b'             ',1,0,3170,2320,0,b'             ',0,-71.06667,42.31667
9/24/2011,New York,80,http://www.independent.com/news/2011/oct/06/occupy-sb-protesters-get-arrested-and-go-record/,36,36,017,017,b'       ',946252,112,0,8008278,NEW YORK,NY,NEW YORK,b'             ',b'             ',b'              ',0,0,0,0,b'             ',0,-73.96542,40.78232
